Loyalty Number,Churn,f.score,r.score
671528,0,5,8
947778,1,0,0
240500,0,1,8
377742,0,2,7
749801,0,5,8
625434,0,7,8
505070,0,1,8
120554,0,5,8
962661,0,6,8
622697,0,4,8
501856,0,7,8
893057,0,5,8
541163,0,5,8
633067,1,0,0
736615,1,3,6
967883,0,7,8
248011,0,5,8
959137,0,6,8
591854,0,3,8
346225,0,5,8
625318,0,2,8
450150,0,3,8
569315,0,7,8
622036,1,2,7
287343,0,1,8
226842,0,7,8
802084,0,2,8
540268,0,3,8
504190,0,1,8
566630,0,6,8
374639,0,7,8
447470,0,5,8
442306,0,4,8
901978,0,4,8
330040,0,7,8
899009,0,6,8
988510,0,6,8
124355,0,5,8
429557,0,5,8
176599,0,7,8
550058,0,4,8
577872,1,3,5
731696,0,5,8
773086,0,4,8
713423,0,7,8
965154,1,2,7
432938,0,6,8
757446,0,5,8
531293,0,3,8
763132,0,6,8
271680,0,7,8
454223,1,0,0
547575,0,6,8
845041,0,6,8
856705,0,4,8
909075,0,7,8
570531,1,0,0
111584,0,4,8
612339,0,5,8
720514,0,7,8
413426,0,7,8
702746,0,5,8
442458,0,6,8
513553,0,4,8
633490,1,0,0
665645,0,1,8
724378,0,5,8
224132,1,0,0
701308,0,5,8
275762,0,6,8
672582,0,0,0
649321,0,6,8
286262,1,4,6
391509,0,5,8
420490,0,5,8
162167,0,4,8
803357,0,0,0
809299,0,5,8
327474,0,3,8
274428,0,6,8
791342,0,6,8
352005,0,6,8
526164,0,6,8
898495,0,6,8
499423,0,1,8
457077,0,3,8
472325,0,6,8
165484,0,6,8
604870,0,8,8
766766,1,0,0
327565,1,0,0
730088,0,5,8
759311,0,5,8
682813,0,6,8
206119,0,5,8
933552,0,3,8
522788,0,1,8
547699,0,7,8
286182,0,2,8
980837,0,3,8
858341,0,5,8
161525,1,0,0
266284,0,5,8
454630,0,5,8
580169,0,4,8
818616,0,6,8
439092,0,2,8
584782,0,3,8
808392,0,6,8
772025,1,1,8
579785,1,1,8
727197,0,0,0
837031,0,6,8
367751,0,4,8
880099,1,0,0
136020,0,6,8
344372,0,3,8
256188,0,4,8
495286,0,5,8
939521,0,2,8
783604,0,4,8
453654,0,5,8
271297,0,1,8
600914,0,6,8
847771,0,4,8
663521,0,6,8
900795,0,5,8
559007,0,5,8
264050,0,0,0
515656,0,6,8
612019,0,3,8
727648,0,6,8
817070,1,5,8
107466,0,4,8
352916,0,4,8
692535,0,6,8
128572,0,2,8
986551,0,7,8
121999,1,0,0
330947,0,2,8
568678,0,6,8
389146,0,5,8
787086,0,4,8
472283,1,0,0
676406,0,5,7
401859,0,6,8
371422,0,5,8
919888,0,5,8
842527,0,5,8
789465,0,3,8
653259,0,6,8
161414,0,3,8
391557,0,2,8
787416,0,6,8
845435,0,5,8
992854,0,5,8
302792,0,0,0
293676,0,4,8
431586,0,5,8
202831,0,7,8
811022,0,2,8
465570,0,6,8
304887,1,0,0
970152,0,1,8
325268,0,6,8
100590,0,2,8
976413,0,7,8
274117,0,7,8
321436,0,7,8
116948,0,3,8
190716,0,5,8
621814,0,6,7
779679,0,6,7
992886,0,3,7
194813,0,3,7
204693,0,5,8
877352,1,2,3
957413,0,7,8
221254,1,5,5
319850,0,5,8
407305,0,7,8
428345,0,4,8
466953,0,7,8
243713,0,6,8
686397,0,4,8
107902,0,5,8
136637,0,7,8
847579,0,6,8
882025,0,6,8
465746,0,5,8
615617,0,4,6
908580,0,6,8
384818,0,0,0
750578,0,1,8
800481,0,4,8
491244,0,2,7
109399,0,5,8
577726,0,5,8
729752,0,0,0
768078,0,5,8
831341,0,1,8
941984,0,5,8
894436,0,5,8
643605,0,6,8
237651,0,6,8
420488,0,6,8
568712,0,6,8
935876,0,8,8
616416,0,5,8
888404,0,1,8
256189,1,0,0
101018,0,6,8
387971,0,5,8
395525,0,6,8
792873,0,8,8
239221,1,0,0
278227,1,0,0
333051,1,1,8
436990,0,5,8
965758,0,4,8
660178,0,7,8
403529,1,0,0
904741,0,5,8
406367,0,2,8
787277,0,2,8
576936,0,6,8
626767,0,3,8
983353,1,0,0
592003,0,5,8
974848,0,2,7
363199,0,4,8
465950,0,0,0
516337,0,5,8
666301,0,5,8
676376,0,8,8
202696,0,7,8
409174,0,2,8
150253,0,6,8
160927,0,6,8
793608,0,2,8
515805,0,5,8
390974,0,7,8
984180,0,0,0
289151,0,5,8
445177,0,4,8
542014,0,7,8
958767,0,5,8
859957,0,6,8
220244,0,6,8
387506,0,7,8
823212,0,0,0
387121,0,6,8
173235,0,3,7
801882,0,5,8
612013,1,2,5
733046,0,5,8
117482,0,7,8
428604,0,3,8
484811,0,5,8
947234,0,4,8
275049,0,8,8
770362,1,2,6
129343,0,5,8
288369,0,5,8
382464,0,6,8
890395,0,7,8
909677,0,5,8
650657,0,6,8
352026,1,2,3
493283,0,6,8
610573,0,6,8
181728,0,4,8
253098,0,7,8
930848,0,8,8
681921,0,5,8
751824,0,6,8
505779,0,6,8
129434,0,6,8
501875,0,6,8
131228,0,5,8
144593,0,6,8
884654,0,0,0
958472,0,4,8
226387,1,2,5
423153,0,4,8
314742,0,5,7
345802,0,6,8
608326,0,3,8
401424,1,3,3
383808,0,6,8
880505,0,6,8
318561,0,7,8
174729,0,6,8
371675,0,4,8
774249,1,1,1
782329,0,7,8
640920,1,1,1
947408,0,7,8
549404,0,3,8
384543,0,7,8
387203,1,0,0
182320,1,5,6
279430,0,7,8
832367,0,6,8
465962,0,8,8
762272,0,4,8
926874,0,2,8
857247,0,5,8
719673,0,6,8
643117,0,5,8
440785,0,7,8
588980,0,6,8
731593,0,6,8
700343,0,6,8
608508,0,6,8
662594,0,5,8
583539,0,6,8
168727,0,1,8
741483,0,5,8
526867,0,1,8
432031,0,7,8
490806,0,7,8
587136,1,3,4
424451,0,1,8
295906,0,8,8
306596,0,2,8
246737,0,7,8
256544,0,5,8
344580,0,3,8
534904,0,4,8
713998,0,7,8
602222,0,4,8
366161,0,4,8
575123,0,5,8
707869,0,5,8
752688,0,5,8
327015,0,7,8
442868,0,5,8
703160,1,0,0
681649,0,8,8
507189,0,5,7
698915,1,0,0
111176,0,6,8
893789,0,6,8
764844,0,1,8
397820,0,6,8
464187,0,9,8
692741,1,0,0
782606,0,0,0
898437,0,6,8
788407,0,4,8
310252,0,6,8
147700,0,5,8
547190,0,7,8
654086,0,6,8
919818,0,7,8
763084,0,5,8
204237,1,2,5
611086,0,6,8
205367,0,4,8
422245,0,1,8
152139,0,6,8
558248,1,0,0
278865,0,6,8
320685,0,5,7
459099,0,6,8
811619,0,6,8
342007,0,5,8
733658,0,7,8
939760,1,0,0
298829,0,8,8
650466,0,9,8
226422,0,8,8
314189,0,1,8
436969,0,5,8
544837,0,8,8
560936,0,5,7
636965,0,6,8
266516,0,6,8
346103,0,8,8
778393,0,6,8
259700,0,1,8
234588,0,8,8
580834,0,6,8
733601,0,1,8
402177,0,1,8
959192,0,7,8
718031,0,5,8
187390,0,4,8
603587,0,4,8
425717,1,5,6
301323,0,3,8
276806,0,3,8
472964,0,7,8
499027,0,6,8
761240,0,7,8
885933,0,5,8
945199,0,3,8
501655,0,6,8
530425,0,7,8
173252,0,5,7
148258,1,5,7
307159,0,0,0
140079,0,5,8
345615,0,6,8
996238,0,8,8
540751,0,7,8
798672,0,5,8
929451,0,6,8
526316,0,5,8
913571,0,6,8
142122,0,0,0
338837,1,0,0
381065,1,1,1
492883,0,5,8
656288,0,6,8
684699,1,0,0
731373,0,1,8
840262,0,4,8
844641,0,7,8
582674,0,3,8
611481,0,5,8
526586,0,9,8
202035,0,1,8
112226,0,6,8
712362,0,5,8
614574,0,3,8
198570,0,1,8
622953,1,0,0
415402,0,4,8
749705,0,4,8
854249,0,6,8
981117,0,4,8
166175,0,6,8
138475,0,6,8
888417,0,5,8
573347,0,0,0
307622,0,5,8
451042,1,0,0
486600,0,5,8
761403,0,6,8
356712,0,5,8
432716,0,7,8
805008,0,6,8
902679,0,6,8
924469,0,6,8
505776,0,2,8
467607,0,2,8
722566,0,8,8
216573,0,6,8
727952,0,2,8
323099,0,5,8
538042,0,5,8
601143,0,4,8
641827,1,0,0
798871,0,6,8
200326,0,3,8
434430,1,0,0
872669,0,0,0
992065,1,2,6
718887,0,6,8
238647,0,5,8
757270,1,3,3
924489,0,7,8
453165,1,2,2
998972,1,4,4
695385,1,0,0
947635,0,5,8
249466,0,6,8
862659,1,5,5
987153,0,5,8
985374,0,6,8
485282,0,6,8
851830,0,5,8
253852,0,6,8
746863,0,0,0
958923,0,7,8
777871,0,5,8
976623,0,7,8
338212,0,4,8
897387,0,7,8
460058,0,4,8
158400,0,5,8
662880,0,7,8
179489,0,1,8
508501,0,7,8
382953,0,6,8
845180,0,3,8
209357,0,7,8
705243,0,5,8
371580,0,7,8
290109,0,0,0
771259,0,4,8
404434,0,7,8
164226,0,6,8
794620,0,2,8
101148,0,5,8
442018,0,5,8
804137,0,7,8
743879,0,6,8
403282,0,4,8
203947,1,2,3
360472,0,7,8
568798,0,3,8
569369,0,7,8
858961,0,5,8
411734,0,3,2
318902,0,7,8
591367,0,6,8
747993,0,5,8
251324,0,7,8
394946,1,2,2
190529,0,7,8
569677,0,1,8
331669,1,1,3
488853,0,6,8
130032,0,4,8
350001,0,6,8
873551,0,1,8
408561,0,7,8
426124,0,5,8
950304,0,2,8
829476,0,4,8
626762,0,5,8
461974,0,3,8
819718,0,7,8
165260,0,6,8
551828,0,7,8
853641,0,6,8
617171,0,6,8
924736,0,0,0
487930,0,7,8
855050,0,2,8
664112,0,4,8
257301,0,6,8
103823,0,6,8
305910,0,2,8
800094,0,6,8
498998,0,2,8
869283,0,3,8
611415,0,6,8
763177,0,6,8
215508,0,8,8
475634,0,4,8
726139,0,6,8
663659,0,2,8
596153,0,4,7
215051,0,4,8
579377,0,6,8
126665,0,6,8
711490,0,4,8
166955,0,5,8
411296,0,3,8
112709,0,5,8
163645,0,6,8
752885,0,0,0
853232,1,2,2
975692,0,0,0
262177,0,7,8
273391,0,7,8
966688,1,0,0
306869,0,5,8
904370,0,1,8
511981,1,1,2
762044,0,5,8
255032,1,2,3
419661,0,2,8
319193,1,2,2
713580,0,5,8
542182,0,5,8
108346,1,2,7
666608,0,6,8
324013,1,1,4
374736,0,5,8
883660,0,7,8
257369,1,2,2
656858,0,0,0
401060,0,4,7
967347,0,4,8
979010,0,5,8
747816,1,0,0
407238,0,5,8
705490,0,2,8
568667,0,0,0
119519,0,5,8
587196,0,3,2
539674,0,6,8
602649,1,2,3
570637,0,4,8
269154,0,6,8
539742,0,7,8
585976,0,1,8
666417,0,4,8
212604,0,6,8
715645,0,5,8
326272,0,6,8
458984,0,7,8
803150,0,7,8
669978,0,7,8
741428,0,4,8
942926,1,4,8
132320,0,4,8
930887,0,0,0
545541,0,4,8
397104,0,4,8
913949,0,7,8
144879,0,5,8
113694,0,7,8
895725,0,7,8
443970,0,2,8
100642,0,5,8
646262,1,0,0
257509,1,0,0
355491,0,5,8
643362,1,3,4
936547,0,6,8
980414,0,5,8
335371,0,6,8
606455,0,6,8
937638,0,5,8
724599,0,0,0
307740,0,4,8
238753,0,7,8
302467,0,4,8
573954,0,5,8
825490,0,5,8
993986,0,5,8
342836,0,3,8
554487,0,5,8
374984,0,6,8
607993,1,2,4
918478,0,6,8
541751,0,4,8
638804,0,5,8
266968,0,7,8
210630,0,7,8
439696,0,4,8
449654,0,7,8
615251,0,6,8
947099,0,4,8
506400,1,3,8
832625,0,5,8
153146,0,7,8
239027,0,6,8
792795,0,5,8
821043,0,7,8
360732,0,1,8
183716,0,5,8
456716,0,7,8
111788,0,9,7
452725,0,5,8
714316,0,6,8
894111,0,7,8
410347,0,6,8
485674,0,7,8
833801,0,6,8
968671,0,6,8
240143,0,2,8
926250,0,6,8
167670,1,0,0
958059,0,7,8
138449,0,0,0
702005,0,2,8
831644,0,2,8
547355,0,4,8
934577,1,0,0
603674,0,6,8
738204,0,6,8
884844,0,6,8
871739,1,1,2
800571,0,6,8
315848,0,6,8
847357,0,6,8
395511,0,5,8
387523,0,5,8
631200,1,4,7
324364,0,5,8
879601,0,4,8
995128,0,7,8
617516,0,4,8
958491,0,6,8
226924,0,3,8
871188,1,2,7
206328,0,5,8
303207,0,4,8
615854,0,7,8
833547,0,1,8
428376,0,5,8
383954,1,3,5
298681,0,5,8
597300,0,6,8
445024,0,6,8
637453,1,0,0
980915,0,5,8
331995,1,1,3
779977,0,5,8
877488,0,6,8
326703,0,2,8
363864,0,5,8
973921,0,4,8
661193,0,6,8
824360,0,4,8
614721,0,6,8
843836,0,4,7
412284,0,4,8
564449,0,5,8
999589,0,4,8
700356,0,2,8
394078,0,4,8
245307,0,1,8
452985,1,2,3
745080,1,0,0
285411,0,4,8
322733,0,5,8
479278,0,6,8
123060,0,7,8
980935,0,5,8
364908,0,7,8
610482,0,4,5
166475,0,5,8
352101,0,6,8
387570,0,6,8
434621,0,6,8
815834,0,7,8
901478,0,0,0
294634,0,6,8
538949,0,3,8
674394,0,6,8
664737,0,6,8
225656,0,1,8
168641,1,0,0
725580,0,1,8
243153,1,0,0
736389,0,4,8
237094,0,9,8
719383,0,6,8
252419,0,5,8
471662,0,5,8
345841,0,5,8
266953,0,4,8
760176,0,5,8
610860,1,0,0
612510,0,7,8
468522,1,0,0
189707,0,3,8
142511,0,4,8
248593,0,6,8
419570,0,7,8
279221,0,5,8
650621,0,5,8
967032,0,3,8
209675,0,4,8
888649,0,6,8
466754,0,4,8
994763,0,3,8
789444,0,6,8
615054,1,4,6
324066,0,2,8
834550,0,4,8
335671,0,7,8
997741,0,3,8
322451,0,5,8
967150,0,5,8
486956,0,6,8
288451,1,1,5
598799,0,6,8
420508,0,5,8
355775,0,5,8
394196,1,3,8
718029,0,7,8
518061,0,6,8
899871,0,6,8
995333,0,6,8
455866,0,7,8
663719,0,5,8
704967,0,5,8
546796,0,7,8
169253,0,2,8
459737,0,5,8
831424,0,3,8
598364,0,5,8
351367,0,6,8
526822,0,7,8
504403,0,4,8
945485,0,7,8
373374,0,4,8
655039,0,1,8
842641,0,5,8
205698,0,6,8
348202,0,5,8
709869,0,2,8
339151,0,6,8
438822,0,6,8
844125,0,6,8
298817,0,5,8
273052,0,4,8
975298,0,7,8
233051,1,0,0
618226,0,2,8
875796,0,2,8
870574,0,4,8
644251,0,7,8
369569,0,8,8
300867,0,1,8
244865,0,5,8
379629,0,6,8
332387,0,6,8
428452,0,1,8
167795,0,7,8
182272,0,6,8
262613,0,5,8
293212,0,6,8
567227,0,6,7
665890,0,7,8
204763,0,6,8
691259,0,5,8
205170,0,6,8
462337,1,3,7
677435,0,5,8
499132,0,5,8
482777,0,1,8
818597,0,5,8
498632,0,7,8
422152,0,8,8
644652,0,8,8
182749,0,6,8
377858,1,0,0
602086,1,4,4
209021,0,5,8
906848,0,7,8
593277,0,4,8
100364,0,5,8
392402,0,6,8
504545,0,2,8
909020,0,5,8
171264,0,7,8
273213,0,6,8
902833,1,0,0
714825,0,5,8
363314,0,5,8
377288,0,7,8
487799,0,3,8
128007,0,7,8
751628,0,5,8
359466,0,7,8
278822,0,6,8
260452,0,6,8
694828,0,5,8
921130,0,6,8
926609,0,5,8
397787,1,2,7
607752,1,0,0
856483,0,3,8
653015,0,4,8
677335,0,3,8
437737,0,6,8
797398,0,4,7
525129,0,7,8
418910,0,6,8
430413,0,6,8
893555,1,1,1
193665,0,5,8
659454,0,0,0
732009,0,5,8
792695,0,4,8
851986,0,5,8
298869,0,5,8
770702,0,1,8
641642,0,3,8
724979,1,3,6
272672,0,6,8
728818,1,4,3
256821,1,2,6
546037,1,0,0
930489,0,5,8
302186,0,5,8
313437,0,3,8
476371,0,2,8
378827,0,6,8
996349,0,5,8
176166,0,6,8
982059,0,5,8
300870,0,7,8
127241,0,2,8
800499,0,6,8
340156,1,0,0
166938,0,5,8
840667,1,6,8
515667,0,7,8
534805,0,2,8
581260,0,5,7
428843,0,5,8
562588,0,2,8
148216,0,3,8
161774,1,0,0
741031,0,7,8
486933,0,4,8
495942,0,5,8
877346,0,1,8
989134,0,6,8
533157,1,6,7
745729,0,8,8
841296,0,1,1
366894,0,6,8
747759,0,4,8
208630,1,0,0
492700,1,1,1
701485,0,6,8
937127,0,5,8
582843,0,1,8
561520,0,7,8
998061,0,1,8
475313,0,0,0
687199,0,8,8
692291,1,0,0
598706,1,4,5
892068,0,5,8
409603,0,5,8
407411,0,6,8
943425,0,2,8
214995,0,5,8
847312,1,1,8
304131,0,5,8
228469,1,0,0
346925,0,5,8
831545,0,1,8
557138,0,3,8
451391,0,6,8
412480,0,1,8
482402,0,6,8
715817,0,7,8
238796,0,4,8
154868,0,3,8
766886,0,5,8
724414,0,5,8
341867,0,5,8
746807,0,5,8
807570,0,8,8
617008,0,5,8
394213,0,2,4
863019,0,6,8
961650,1,2,1
701792,1,2,4
516519,0,3,8
771880,0,1,8
906262,0,5,8
916713,0,7,8
290395,0,7,8
800433,0,4,8
637687,0,5,8
168302,0,1,8
230840,0,4,8
366576,1,0,0
375451,0,2,8
665773,0,1,8
197113,0,6,8
715555,1,1,6
249833,0,2,8
667341,0,5,8
487359,0,5,8
460934,0,6,8
491773,0,7,8
841369,0,6,8
533213,1,3,4
381651,0,7,8
450735,1,2,8
607453,0,6,8
943997,0,3,8
351029,0,5,8
386986,0,8,8
817135,0,1,8
115505,0,2,8
346598,0,4,7
285485,0,3,8
969165,0,2,8
428020,0,6,8
432298,0,8,8
375105,0,5,8
658861,0,7,8
556649,0,5,8
583003,0,3,8
430398,0,3,8
327688,0,6,8
519796,0,5,8
560714,0,4,8
215260,0,4,8
720146,0,6,7
757691,0,5,8
854709,0,7,8
935235,0,6,8
339819,0,5,8
910028,0,0,0
241069,1,0,0
257463,1,2,6
468220,0,6,8
923766,0,0,0
498897,0,3,8
425567,0,5,8
197491,1,0,0
921278,0,6,8
372175,1,1,1
284866,0,7,8
629341,1,0,0
764889,0,5,8
172757,0,8,8
901550,0,5,8
944124,0,7,8
535539,0,7,8
151010,0,2,8
369638,0,0,0
261109,0,8,8
332276,0,5,8
481076,0,5,8
375162,1,0,0
493606,1,0,0
404011,0,5,8
486880,1,0,0
438199,0,4,8
159533,0,1,8
597124,1,0,0
777544,0,3,8
912539,0,4,8
240365,1,1,1
541040,1,2,6
706876,1,0,0
142925,0,2,8
510224,0,6,8
677606,0,6,8
678933,0,5,8
684386,0,5,8
349767,0,4,8
148486,0,5,8
180380,0,8,8
151399,0,6,8
208634,0,6,8
661487,0,6,8
892723,0,5,8
201292,0,7,8
259789,0,4,8
473563,0,3,8
257880,0,4,8
478127,0,5,8
826697,1,1,1
844222,1,2,4
338803,0,2,8
136089,0,5,8
246117,0,2,8
179585,0,7,8
255994,1,2,8
289116,0,2,8
708458,0,2,8
777418,1,3,7
876083,0,6,8
982895,1,0,0
210442,1,2,8
334574,0,0,0
457947,0,2,8
969653,1,3,5
407478,1,2,2
787322,0,0,0
702677,0,5,8
432215,0,5,8
330515,0,5,8
664759,0,3,8
693238,0,5,8
233991,0,4,8
142950,0,6,8
579283,0,2,7
981201,0,6,8
874937,0,1,8
650957,1,0,0
448147,0,5,8
194200,0,4,8
652741,0,3,8
776736,0,5,8
741700,0,3,8
380526,0,6,8
893909,0,5,8
394167,0,5,8
340467,0,5,8
374440,0,7,8
787651,0,0,0
828959,0,5,8
526765,0,7,8
874161,0,4,8
729762,0,2,8
545567,0,7,8
289516,0,5,8
772532,0,3,8
686555,0,6,8
491948,0,4,8
914316,0,7,8
453135,1,7,8
639626,0,2,8
800357,0,7,8
901758,0,6,8
362855,0,6,8
517729,0,4,8
588657,0,6,8
275849,0,6,8
760975,0,2,7
908728,0,6,8
332082,0,6,8
738332,0,7,8
886764,0,4,8
915439,0,5,7
993058,0,5,8
200960,0,7,8
744860,1,4,4
656487,0,7,8
441155,0,4,8
680581,0,6,8
114219,0,5,8
606712,1,4,5
793125,0,5,8
997008,0,0,0
132337,0,5,8
280796,0,6,8
564909,0,6,8
210770,0,5,8
741842,0,5,8
928188,0,0,0
674923,0,6,8
336143,0,6,8
801176,0,6,8
379281,0,3,8
104739,1,0,0
682707,0,4,8
924634,0,5,7
750955,0,4,8
811140,0,1,8
285909,0,3,8
565841,0,6,8
870203,0,5,8
967035,0,7,8
359446,0,6,8
576871,0,5,8
821010,0,7,8
966949,1,0,0
720465,0,4,8
122946,0,4,7
474752,0,6,8
888297,0,4,8
286989,0,6,8
857912,1,2,7
363483,0,0,0
689440,0,3,8
154782,0,2,8
830223,0,7,8
908994,1,0,0
525188,0,5,7
137944,0,5,8
197578,0,5,8
604039,1,0,0
820454,0,4,8
472695,0,5,8
644390,0,7,8
878388,0,6,8
837526,1,2,7
138908,0,6,8
841957,1,0,0
597023,0,6,8
226847,0,0,0
199493,0,0,0
618379,0,7,8
125059,0,1,8
254860,0,5,8
405418,0,5,8
936440,0,3,8
404233,0,5,8
256198,0,2,8
110170,0,2,8
159942,0,2,2
671639,0,7,8
873498,0,4,8
263612,1,3,3
230240,0,7,8
319012,0,5,8
205371,0,6,8
618886,0,5,8
140674,0,4,8
731238,0,5,8
233768,0,5,8
461540,1,3,7
721364,0,0,0
918964,0,1,8
950393,0,5,8
773973,0,5,8
301784,0,7,8
792898,0,5,8
441442,0,5,8
427444,0,3,8
223643,0,2,8
229621,0,6,8
159751,0,6,8
618731,0,5,8
635162,0,4,5
321795,0,3,8
891931,0,2,8
336809,0,5,8
835009,0,6,8
663062,0,4,8
739820,0,5,8
254371,0,6,8
218545,0,6,8
572015,0,6,8
168887,0,6,8
699962,0,6,8
456128,0,6,8
603050,1,2,4
947711,0,7,8
170321,0,5,8
154958,1,0,0
278054,0,0,0
723912,0,7,8
895921,0,8,8
386607,0,5,8
618089,0,2,8
218122,0,6,8
498932,0,6,7
533302,0,6,8
255740,0,5,8
855383,0,6,8
103699,0,4,8
297172,0,5,8
798817,0,5,8
810833,0,6,8
615945,0,2,8
483154,0,6,8
305412,0,6,8
716785,0,5,8
235459,0,5,8
825517,0,8,8
915147,0,6,8
707699,0,7,8
827815,1,0,0
978484,0,6,8
301744,0,6,8
955533,0,1,8
730737,0,7,8
828328,0,0,0
542208,1,0,0
783791,0,3,8
592064,0,3,8
376863,0,5,8
423821,0,5,8
964789,0,6,8
639705,0,7,8
781062,0,5,7
564305,0,2,8
738652,0,7,8
123164,0,6,8
389804,0,9,8
532203,0,6,8
697962,1,0,0
581427,0,5,8
645895,0,7,8
409951,0,8,8
507838,0,6,8
614871,0,1,8
509686,0,6,8
601834,0,6,8
381316,0,6,8
794523,0,5,8
296887,0,6,8
935110,0,2,8
541358,0,6,8
861669,1,5,8
558686,0,7,8
659011,0,5,8
201256,0,4,8
537132,0,5,8
470989,0,7,8
858266,0,6,8
479724,0,6,8
734791,0,7,8
759518,0,2,8
121710,0,6,8
260112,1,0,0
489534,0,7,8
709656,0,3,8
620078,0,3,8
678460,0,5,8
745811,0,7,8
870045,0,5,8
665533,1,0,0
166829,0,4,8
915164,1,0,0
508795,0,2,8
327638,0,3,8
899592,0,5,8
179075,0,6,8
546163,0,3,8
345908,0,5,8
312867,0,5,8
927026,0,7,8
834453,0,5,8
766262,0,2,8
270304,0,6,8
682521,1,3,3
136470,1,5,8
309110,0,5,8
783515,1,2,2
446886,1,4,5
571760,0,6,8
148865,0,3,8
952322,0,6,8
144301,1,0,0
954718,0,4,8
428305,0,5,8
172444,0,6,8
308176,0,6,8
782124,0,7,8
194254,0,5,7
161769,0,7,8
793995,0,7,8
747926,0,6,8
930562,0,6,8
326280,0,8,8
834799,0,5,8
169697,0,6,8
263260,0,6,8
976153,0,6,8
571603,0,3,8
534324,1,0,0
663641,0,0,0
329281,0,1,8
573505,0,6,8
418626,1,0,0
197062,0,2,8
565710,0,6,8
905288,0,0,0
257820,0,1,8
179773,1,3,4
146099,0,4,8
771976,0,1,8
698932,1,2,5
170311,0,5,8
897904,0,5,8
108857,1,2,5
713299,0,4,8
410558,0,6,8
848574,1,1,2
590752,0,7,8
389551,0,6,8
430265,0,3,8
403507,0,6,8
974441,1,3,5
415088,0,3,8
466813,1,2,5
824906,0,7,8
183755,0,6,8
695878,0,6,8
770968,0,4,8
279654,0,7,8
631557,0,5,8
992168,0,8,8
595169,0,7,8
296457,1,0,0
750384,0,4,8
510502,0,5,8
241436,0,5,8
252165,1,0,0
523272,0,7,8
767907,0,7,8
889697,0,6,8
408134,0,3,8
984055,0,2,8
883468,1,3,4
678217,0,2,8
186668,0,4,8
491005,0,5,8
266474,0,4,8
318537,1,0,0
922347,0,3,8
368330,0,8,8
629753,0,6,8
409798,0,5,8
949952,0,5,8
210339,0,5,8
557872,0,5,8
343706,0,6,8
244419,0,7,8
901887,0,3,8
612742,1,0,0
937250,0,6,8
871445,0,6,8
681250,0,5,8
418930,0,6,8
412024,0,6,8
905634,1,5,7
299760,0,5,8
182534,0,6,8
996333,0,7,8
710515,0,4,8
617099,0,6,8
274211,0,5,8
318753,0,3,8
618830,0,9,8
429894,0,4,8
253619,0,4,8
147408,0,1,8
633631,0,5,8
196892,0,5,8
215869,0,5,8
241600,0,7,8
665467,0,5,8
494263,0,6,8
860017,0,7,8
275531,0,4,8
967500,0,2,8
366467,0,6,8
995868,0,1,8
278045,0,1,8
359816,0,6,8
432255,0,7,8
235716,0,4,8
241854,0,4,4
533638,0,6,8
750152,0,6,8
972636,0,4,8
938516,0,7,8
997710,1,3,3
625945,0,5,8
538760,0,3,8
897835,0,6,8
509669,0,2,8
464970,0,2,8
529140,0,7,8
524968,1,1,8
698242,0,6,8
250540,0,1,8
442014,0,7,8
859196,0,0,0
444050,0,0,0
746385,0,1,8
381395,0,7,8
740603,0,4,8
464720,0,6,8
230337,0,3,8
441356,0,4,8
971609,0,3,8
770727,1,4,6
651622,0,6,8
750247,1,0,0
858294,0,5,8
465197,0,5,8
105992,0,6,8
469404,0,6,8
660457,0,4,8
547764,1,0,0
333451,0,7,8
823789,0,5,8
704308,1,0,0
722324,0,6,8
227234,0,4,8
967738,0,0,0
266479,0,4,8
398655,0,2,8
775573,0,6,8
948747,0,7,8
814490,0,4,8
137852,0,4,8
381459,0,7,8
871972,0,7,8
176480,0,5,8
838589,1,2,2
433752,0,4,8
709566,0,5,8
916003,0,0,0
216109,0,6,8
113529,0,1,8
445146,0,2,8
406369,0,2,8
528160,0,5,8
497201,0,7,8
518582,0,4,8
708566,0,6,8
834063,1,1,4
168349,0,4,8
709844,1,0,0
128749,0,1,8
121068,0,6,8
399101,1,2,2
735266,0,7,8
943460,0,7,8
932973,0,7,8
185509,0,7,8
255108,0,6,8
395384,0,5,8
650721,0,3,8
996231,0,0,0
859343,1,3,3
948117,0,7,8
595028,0,7,8
855510,1,0,0
963016,0,7,8
129914,0,6,8
400486,0,6,8
878653,0,5,8
323154,0,8,8
466795,0,4,8
657730,1,3,4
683288,1,2,4
686220,0,7,8
831442,0,6,8
582166,1,0,0
424585,1,1,1
469075,0,6,8
723715,0,1,8
249352,0,6,8
372824,0,7,8
840184,0,3,8
128950,0,6,8
178461,1,4,6
678967,0,7,8
854831,0,3,8
407798,0,6,8
457552,0,1,8
844834,0,3,8
552823,0,4,8
906826,0,6,7
817744,0,6,8
163615,0,4,8
399065,0,6,8
612488,0,8,8
644893,1,3,5
940523,1,0,0
627670,0,6,8
712220,0,1,8
723061,0,9,8
621218,0,7,8
265072,0,6,8
402638,0,4,8
960913,0,6,8
899734,1,0,0
796347,0,6,8
688178,0,6,8
761600,0,1,8
237293,0,6,8
880406,0,7,8
245356,0,5,8
362736,0,6,8
459971,0,6,8
994541,0,6,8
517533,0,8,8
667041,0,7,7
968090,0,5,8
897545,0,3,8
314441,1,0,0
866362,0,6,8
387584,0,6,8
266429,1,3,4
